OBJECTID,Shape,NAME,URL,LINE
222,"(40.74412033200008, -73.99534799899993)",7th Ave & 23rd St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,1-2
223,"(40.74312133400008, -73.99309900199995)",6th Ave & 23rd St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,F-M
224,"(40.75156133400009, -73.99424300099992)",8th Ave & 33rd St At Sw Corner,http://www.mta.info/nyct/service/,A-C-E
225,"(40.74726433300009, -73.99361100099992)",7th Ave & 28th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,1-2
226,"(40.747216334000086, -73.99312099899993)",7th Ave & 28th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,1-2
227,"(40.75047633400004, -73.99125399899992)",7th Ave & 33rd St At Nw Corner,http://www.mta.info/nyct/service/,1-2-3
228,"(40.75081033300006, -73.99048099899994)",7th Ave & 34th St At Se Corner,http://www.mta.info/nyct/service/,1-2-3
229,"(40.751291334000086, -73.99388699799994)",8th Ave & 33rd St At Se Corner,http://www.mta.info/nyct/service/,A-C-E
230,"(40.75167733300009, -73.99410700099992)",8th Ave & 33rd St At Nw Corner,http://www.mta.info/nyct/service/,A-C-E
231,"(40.752020335000054, -73.99335199799992)",8th Ave & 34th St At Se Corner,http://www.mta.info/nyct/service/,A-C-E
232,"(40.75242733200008, -73.99367899899994)",8th Ave & 34th St At Nw Corner,http://www.mta.info/nyct/service/,A-C-E
233,"(40.75216133400005, -73.99310900099994)",8th Ave & 34th St At Ne Corner,http://www.mta.info/nyct/service/,A-C-E
234,"(40.75303233500006, -73.99318799799994)",8th Ave & 35th St At Nw Corner,http://www.mta.info/nyct/service/,A-C-E
235,"(40.75276633100009, -73.99259600199991)",8th Ave & 35th St At Ne Corner,http://www.mta.info/nyct/service/,A-C-E
236,"(40.751187333000075, -73.99079099799991)",7th Ave & 34th St At Nw Corner,http://www.mta.info/nyct/service/,1-2-3
237,"(40.75593033500007, -73.99049200199994)",8th Ave & 40th St At Ne Corner,http://www.mta.info/nyct/service/,1-2-3-7-7 Express-S-A-C-E-N-Q-R
238,"(40.73420633300009, -73.98954700199994)",4th Ave & 14th St At Se Corner,http://www.mta.info/nyct/service/,4-5-6-6 Express-L-N-Q-R
239,"(40.73296133300005, -73.98665699999992)",3rd Ave & 14th St At Se Corner (To Brooklyn Only),http://www.mta.info/nyct/service/,L
240,"(40.73327733200006, -73.9869310009999)",3rd Ave & 14th St At Ne Corner (To 8 Av Only),http://www.mta.info/nyct/service/,L
241,"(40.73105033400009, -73.9826250019999)",1st Ave & 14th St At Se Corner (To Brooklyn Only),http://www.mta.info/nyct/service/,L
242,"(40.73111833400009, -73.9825630009999)",1st Ave & 14th St At Se Corner (To Brooklyn Only),http://www.mta.info/nyct/service/,L
243,"(40.731397335000054, -73.98211200199995)",1st Ave & 14th St At Ne Corner (To 8 Av Only),http://www.mta.info/nyct/service/,L
244,"(40.74075833400008, -73.98963199999992)",Broadway & 22nd St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,N-R
245,"(40.74127133500008, -73.9896389999999)",5th Ave & 22nd St At Ne Corner (Downtown Only),http://www.mta.info/nyct/service/,N-R
246,"(40.71544433200006, -74.0094529989999)",Chambers St & West Broadway At Sw Corner,http://www.mta.info/nyct/service/,1-2-3
247,"(40.71534933300006, -74.00921100099993)",Chambers St & West Broadway At Se Corner,http://www.mta.info/nyct/service/,1-2-3
248,"(40.71557633400005, -74.00903100099993)",Chambers St & West Broadway At Ne Corner,http://www.mta.info/nyct/service/,1-2-3
249,"(40.71487333400006, -74.00816199999991)",Church St & Chambers St At Sw Corner,http://www.mta.info/nyct/service/,2-3-A-C-E
250,"(40.71477733200004, -74.00790299999994)",Church St & Chambers St At Se Corner,http://www.mta.info/nyct/service/,2-3-A-C-E
251,"(40.714992332000065, -74.00773900099995)",Church St & Chambers St At Ne Corner,http://www.mta.info/nyct/service/,2-3-A-C-E
252,"(40.71896533200004, -74.00712099899994)",Varick St & Franklin St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,1
253,"(40.71900133200006, -74.00667499999992)",West Broadway & Franklin St At Sw Corner (Uptown Only),http://www.mta.info/nyct/service/,1
254,"(40.71991833200008, -74.00662000199992)",Varick St & North Moore St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,1
255,"(40.722932332000084, -74.00662000199992)",Canal St & Varick St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,1
256,"(40.741979333000074, -73.98940399899993)",Broadway & 23rd St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,N-R
257,"(40.74108033400006, -73.9890829979999)",Broadway & 23rd St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,N-R
258,"(40.74137833200007, -73.98889499799992)",Broadway & 23rd St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,N-R
259,"(40.74153933200006, -73.9889889989999)",Broadway & 23rd St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,N-R
260,"(40.74009733200006, -73.98660100099994)",Park Ave & 23rd St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,4-6-6 Express
261,"(40.74018033400006, -73.98661699899992)",Park Ave & 23rd St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,4-6-6 Express
262,"(40.74000833400004, -73.9862330009999)",Park Ave & 23rd St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,4-6-6 Express
263,"(40.745488332000036, -73.98900999999995)",Broadway & 28th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,N-R
264,"(40.745093334000046, -73.98848599899992)",Broadway & 28th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,N-R
265,"(40.74018033500005, -73.98600599999992)",Park Ave & 23rd St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,4-6-6 Express
266,"(40.74339433400007, -73.98440899799994)",Park Ave & 28th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,4-6-6 Express
267,"(40.74348433400007, -73.98428000199993)",Park Ave & 28th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,4-6-6 Express
268,"(40.74316733300009, -73.9838959999999)",Park Ave & 28th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,4-6-6 Express
269,"(40.74330433100005, -73.9838569989999)",Park Ave & 28th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,4-6-6 Express
270,"(40.74572333400005, -73.98253099899995)",Park Ave & 32nd St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,4-6-6 Express
271,"(40.745585335000044, -73.98219800099992)",Park Ave & 32nd St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,4-6-6 Express
272,"(40.74626333300006, -73.98166299999991)",Park Ave & 33rd St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,4-6-6 Express
273,"(40.74655033200008, -73.98153299799992)",Park Ave & 33rd St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,4-6-6 Express
274,"(40.74874721200007, -73.98870513799994)",6th Ave & 32nd St At Nw Corner,http://www.mta.info/nyct/service/,B-D-F-M-N-Q-R
275,"(40.75007633200005, -73.9881129979999)",Broadway & 34th St At Nw Corner,http://www.mta.info/nyct/service/,B-D-F-M-N-Q-R
276,"(40.74836133200006, -73.98804499899995)",Broadway & 32nd St At Ne Corner,http://www.mta.info/nyct/service/,B-D-F-M-N-Q-R
277,"(40.75064233400008, -73.98735099999993)",6th Ave & 35th St At Nw Corner,http://www.mta.info/nyct/service/,B-D-F-M-N-Q-R
278,"(40.754568333000066, -73.98782699899994)",7th Ave & 40th St At Se Corner,http://www.mta.info/nyct/service/,1-2-3-7-7 Express-S-A-C-E-N-Q-R
279,"(40.75430133300006, -73.98662300199993)",Broadway & 40th St At Ne Corner,http://www.mta.info/nyct/service/,1-2-3-7-7 Express-S-A-C-E-N-Q-R
280,"(40.753709332000085, -73.98508399899993)",6th Ave & 40th St At Nw Corner,http://www.mta.info/nyct/service/,7-7 Express-B-D-F-M
281,"(40.75340833200005, -73.98489199799991)",6th Ave & 40th St At Se Corner,http://www.mta.info/nyct/service/,7-7 Express-B-D-F-M
282,"(40.70201933300007, -74.01311700199994)",State St & Whitehall St At   Corner,http://www.mta.info/nyct/service/,N-R
283,"(40.70415733300007, -74.0145090019999)",State & Battery Pl At Sw Corner,http://www.mta.info/nyct/service/,4-5
284,"(40.70482533200004, -74.01457199999993)",Broadway & Battery Pl At Nw Corner,http://www.mta.info/nyct/service/,4-5
285,"(40.70401533100005, -74.01328400099993)",Stone St & Whitehall St At Sw Corner,http://www.mta.info/nyct/service/,N-R
286,"(40.70463433300006, -74.01355399999994)",Broadway & Bowling Green At Nw Corner,http://www.mta.info/nyct/service/,4-5
287,"(40.70412333200005, -74.01300199899993)",Stone St & Whitehall St At Ne Corner,http://www.mta.info/nyct/service/,N-R
288,"(40.70577233500006, -74.01153999999991)",Broad St & Exchange Pl At Sw Corner,http://www.mta.info/nyct/service/,J-Z
289,"(40.705828333000056, -74.01128699999992)",Broad St & Exchange Pl At Se Corner,http://www.mta.info/nyct/service/,J-Z
290,"(40.70651233500007, -74.01429899899995)",Greenwich St & Morris St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,1
291,"(40.706553333000045, -74.01411399999995)",Greenwich St & Morris St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,1
292,"(40.707558334000055, -74.0138669989999)",Greenwich St & Rector St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,1
293,"(40.707513333000065, -74.01326699899994)",Trinity Pl & Rector St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,N-R
294,"(40.70772133400004, -74.01311800099995)",Trinity Pl & Rector St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,N-R
295,"(40.70764733200008, -74.01292399899995)",Trinity Pl & Rector St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,N-R
296,"(40.70806333400009, -74.0128620019999)",Trinity Pl & Rector St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,N-R
297,"(40.70800933400005, -74.01270399899994)",Trinity Pl & Rector St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,N-R
298,"(40.70816133200009, -74.01360299799995)",Greenwich St & Rector St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,1
299,"(40.707315333000054, -74.01216099999994)",Broadway & Rector St At Sw Corner,http://www.mta.info/nyct/service/,4-5
300,"(40.70757731200007, -74.01192701199994)",Broadway & Rector St At Nw Corner,http://www.mta.info/nyct/service/,4-5
301,"(40.707190333000085, -74.0119969989999)",Broadway & Rector St At Se Corner,http://www.mta.info/nyct/service/,4-5
302,"(40.70744633400005, -74.01184799899994)",Broadway & Wall St At Se Corner,http://www.mta.info/nyct/service/,4-5
303,"(40.70637933200004, -74.01127399899991)",Broad St & Exchange Pl At Nw Corner,http://www.mta.info/nyct/service/,J-Z
304,"(40.70614233300006, -74.01112800099992)",Broad St & Exchange Pl At Se Corner,http://www.mta.info/nyct/service/,J-Z
305,"(40.706901332000086, -74.0106889999999)",Broad St & Wall St At Se Corner,http://www.mta.info/nyct/service/,J-Z
306,"(40.71020133400009, -74.0111980019999)",Church St & Cortlandt St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,N-R
307,"(40.71043533300008, -74.01106599799994)",Church St & Cortlandt St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,N-R
308,"(40.71106533400007, -74.01064399799992)",Church St & Dey St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,N-R
309,"(40.70693133100008, -74.01048899999995)",Broad St & Wall St At Se Corner,http://www.mta.info/nyct/service/,J-Z
310,"(40.70638533400006, -74.00965800099993)",William St & Wall St At Sw Corner,http://www.mta.info/nyct/service/,2-3
311,"(40.70627233300007, -74.0094470009999)",William St & Wall St At Se Corner,http://www.mta.info/nyct/service/,2-3
312,"(40.70650633200006, -74.00954400099994)",William St & Wall St At Nw Corner,http://www.mta.info/nyct/service/,2-3
313,"(40.707431332000056, -74.00877799999995)",William St & Cedar St At Nw Corner,http://www.mta.info/nyct/service/,2-3
314,"(40.710106333000056, -74.00764799899991)",Fulton St & Nassau St At Se Corner,http://www.mta.info/nyct/service/,2-3-4-5-A-C-J-Z
315,"(40.71045433200004, -74.00969599899992)",Broadway & Dey St At Sw Corner,http://www.mta.info/nyct/service/,2-3-4-5-A-C-J-Z
316,"(40.71171033300004, -74.01020400099992)",Church St & Fulton St At Ne Corner,http://www.mta.info/nyct/service/,2-3-A-C-E
317,"(40.71016833500005, -74.00942200199995)",Broadway & John St At Se Corner,http://www.mta.info/nyct/service/,2-3-4-5-A-C-J-Z
318,"(40.710913333000065, -74.00926600299994)",Broadway & Fulton St At Sw Corner,http://www.mta.info/nyct/service/,2-3-4-5-A-C-J-Z
319,"(40.71225833500006, -74.01030600099995)",Church St & Vesey St At Nw Corner,http://www.mta.info/nyct/service/,2-3-A-C-E
320,"(40.71303633400004, -74.00924499999991)",Church St & Park Pl At Se Corner,http://www.mta.info/nyct/service/,2-3-A-C-E
321,"(40.71328633300004, -74.00951100299994)",Church St & Park Pl At Sw Corner,http://www.mta.info/nyct/service/,2-3-A-C-E
322,"(40.71333333400008, -74.00903300099992)",Church St & Park Pl At Ne Corner,http://www.mta.info/nyct/service/,2-3-A-C-E
323,"(40.71394933300007, -74.0089599989999)",Church St & Murray St At Nw Corner,http://www.mta.info/nyct/service/,2-3-A-C-E
324,"(40.73719733300004, -74.00039999899991)",7th Ave & 12th St At Ne Corner,http://www.mta.info/nyct/service/,1-2-3-L-F-M
325,"(40.73801333200004, -74.00032899899992)",7th Ave & 13th St At Nw Corner,http://www.mta.info/nyct/service/,1-2-3-L-F-M
326,"(40.73848433200004, -73.99991400199991)",7th Ave & 14th St At Sw Corner,http://www.mta.info/nyct/service/,1-2-3-L-F-M
327,"(40.738358335000044, -73.9996559999999)",7th Ave & 14th St At Se Corner,http://www.mta.info/nyct/service/,1-2-3-L-F-M
328,"(40.754255381000064, -73.9419350949999)",40-33 21 Street,http://www.mta.info/nyct/service/,F
329,"(40.682826197000054, -73.96455532699991)",908 Fulton Street (To Queens Only),http://www.mta.info/nyct/service/,A-C
330,"(40.68839633300007, -73.98421600199993)",36 Bond Street,http://www.mta.info/nyct/service/,A-C-G
331,"(40.72211633200004, -73.99691200099994)",27 Cleveland Place (Uptown Only),http://www.mta.info/nyct/service/,4-6-6 Express
332,"(40.75180133200007, -73.9752939999999)",137 East 42 Street (Enter From E 43 St),http://www.mta.info/nyct/service/,4-5-6-6 Express-7-7 Express-S
333,"(40.75287733400006, -73.99324399799991)",481 8 Avenue,http://www.mta.info/nyct/service/,A-C-E
334,"(40.69296784200009, -73.98744207599992)",368 Jay Street,http://www.mta.info/nyct/service/,A-C-F
335,"(40.730310332000045, -73.95443199899995)",133 Greenpoint Avenue,http://www.mta.info/nyct/service/,G
336,"(40.70280133400007, -73.90788799899991)",1745 Palmetto Street,http://www.mta.info/nyct/service/,M
337,"(40.75085087800005, -73.97507769999993)",640 3 Avenue,http://www.mta.info/nyct/service/,4-5-6-6 Express-7-7 Express-S
338,"(40.519601444000045, -74.22954798799992)",Richmond Valley Rd & Richmond Valley Rd At Se Corner,http://www.mta.info/nyct/service/,@
339,"(40.51976615700005, -74.22891198799994)",Weiner St & Richmond Valley Rd At Sw Corner,http://www.mta.info/nyct/service/,@
340,"(40.51967127900008, -74.22867964499994)",Richmond Valley Rd & Amboy Rd At Nw Corner,http://www.mta.info/nyct/service/,@
341,"(40.52248948400006, -74.21681223099995)",Amboy Rd & Penton St At Nw Corner,http://www.mta.info/nyct/service/,@
342,"(40.52510517400009, -74.20066738299994)",Seguine Av & Herbert St At Ne Corner,http://www.mta.info/nyct/service/,@
343,"(40.54055390800005, -74.17843705799993)",Belfield Av & N Railroad St At Sw Corner,http://www.mta.info/nyct/service/,@
344,"(40.544388119000075, -74.16521432399992)",Richmond Av & Eltingville Bl At Se Corner,http://www.mta.info/nyct/service/,@
345,"(40.54420838100009, -74.1650479939999)",Richmond Av & Mosely Av At Ne Corner,http://www.mta.info/nyct/service/,@
346,"(40.55104516200004, -74.15149039599993)",Nelson Av & Brower St At Ne Corner,http://www.mta.info/nyct/service/,@
347,"(40.540640643000074, -74.17746136199992)",Annadale Rd & N Railroad St At Sw Corner,http://www.mta.info/nyct/service/,@
348,"(40.555998973000044, -74.13746844699995)",Bay Te & S Railroad Av At Ne Corner,http://www.mta.info/nyct/service/,@
349,"(40.56516899400009, -74.12605866899992)",Oak Av & S Railroad Av At Nw Corner,http://www.mta.info/nyct/service/,@
350,"(40.56465704900006, -74.1268758839999)",Guyon Av & N Railroad Av At Se Corner,http://www.mta.info/nyct/service/,@
351,"(40.57328947800005, -74.11763619699991)",Rose Av & New Dorp Pz At   Corner,http://www.mta.info/nyct/service/,@
352,"(40.57944093400005, -74.10909547499995)",Lincoln Av & N Railroad Av At Sw Corner,http://www.mta.info/nyct/service/,@
353,"(40.579058484000086, -74.10974678499991)",Fremont Av & N Railroad Av At Sw Corner,http://www.mta.info/nyct/service/,@
354,"(40.58406245400005, -74.10279235899992)",Jefferson Av & N Railroad Av At Sw Corner,http://www.mta.info/nyct/service/,@
355,"(40.58852075100003, -74.09636903099994)",Seaview Av & Hancock St At Nw Corner,http://www.mta.info/nyct/service/,@
356,"(40.58861597900005, -74.0966409749999)",Seaview Av & N Railroad Av At Sw Corner,http://www.mta.info/nyct/service/,@
357,"(40.588656005000075, -74.09610963699993)",Seaview Av & Hancock St At Ne Corner,http://www.mta.info/nyct/service/,@
358,"(40.596084046000044, -74.08756358699992)",Oregon Rd & Old Town Rd At Nw Corner,http://www.mta.info/nyct/service/,@
359,"(40.60364672400004, -74.08361004799991)",Clove Rd & Hillcrest Te At Sw Corner,http://www.mta.info/nyct/service/,@
360,"(40.62159369500006, -74.07169159799992)",Bay St & Townsend Av At Ne Corner,http://www.mta.info/nyct/service/,@
361,"(40.62776347600004, -74.07514057599991)",Bay St & Cross St At Ne Corner,http://www.mta.info/nyct/service/,@
362,"(40.63763259000007, -74.07501783899994)",Minthorne St & Victory Bl At Se Corner,http://www.mta.info/nyct/service/,@
363,"(40.64321533200007, -73.97933299999994)",101 Church Avenue,http://www.mta.info/nyct/service/,F
364,"(40.73221633400004, -73.95475099899994)",134 India Street,http://www.mta.info/nyct/service/,G
365,"(40.636030334000054, -73.9949949999999)",1173 50 Street,http://www.mta.info/nyct/service/,D
366,"(40.70595495400005, -73.89623205099991)",67-05 Fresh Pond Road,http://www.mta.info/nyct/service/,M
367,"(40.683467334000056, -73.91106300099995)",1725 Broadway,http://www.mta.info/nyct/service/,J-Z
368,"(40.77377933400004, -73.95995400099991)",125 East 77 Street (Downtown Only),http://www.mta.info/nyct/service/,4-6-6 Express
